DATA_LANCAMENTO_OBRA,TITULO_ORIGINAL,TIPO_OBRA,PAIS_OBRA,CPB_ROE,PUBLICO_TOTAL,RENDA_TOTAL,RAZAO_SOCIAL_DISTRIBUIDORA,REGISTRO_DISTRIBUIDORA,CNPJ_DISTRIBUIDORA
2012-10-12,SINISTER,FICÇÃO,ESTADOS UNIDOS,E1402650400000,423488.0,4357189.83,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-10-05,HOTEL TRANSYLVANIA,ANIMAÇÃO,ESTADOS UNIDOS,E1500435900000,2530219.0,31178664.33,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-10-05,SAVAGES,FICÇÃO,ESTADOS UNIDOS,E1500121500000,742618.0,7888831.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-10-05,ATÉ QUE A SORTE NOS SEPARE,FICÇÃO,BRASIL,B1201657700000,3417510.0,34712891.76,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-10-05,TAKEN 2,FICÇÃO,ESTADOS UNIDOS,E1500229500000,938166.0,10208596.87,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-10-05,ROUTE IRISH,FICÇÃO,REINO UNIDO,E1600177800000,10531.0,123880.97,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-09-30,OS RESIDENTES,FICÇÃO,BRASIL,B1101460700000,949.0,5159.1,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2012-09-28,BOCA,FICÇÃO,BRASIL,B1201623700000,11959.0,125472.38,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-09-28,LOOPER,FICÇÃO,CHINA,E1600167700000,440466.0,4600234.47,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-09-21,À MOI SEULE,FICÇÃO,FRANÇA,E1600167900000,3532.0,47745.98,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-09-21,TOUTES NOS ENVIES,FICÇÃO,FRANÇA,E1500340600000,15114.0,182286.44,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-09-21,TED,FICÇÃO,ESTADOS UNIDOS,E1402578800000,1784311.0,18737840.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-09-21,DREDD,FICÇÃO,ESTADOS UNIDOS,E1402424000000,93903.0,1272984.0,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-09-21,EXPEDICIONÁRIOS,DOCUMENTÁRIO,BRASIL,B1201564700000,104.0,546.5,OUTROS FILMES PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICA EIRELI,14944.0,10.347.990/0001-92
2012-09-21,RED LIGHTS,FICÇÃO,ESPANHA,E1600184900000,97862.0,1032400.64,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-09-21,THE SECRET OF WINGS,ANIMAÇÃO,ESTADOS UNIDOS,E1600178100000,455137.0,5703189.0,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2012-09-21,PONTO ORG,FICÇÃO,BRASIL,B1201566400000,79.0,922.0,USINA DIGITAL DISTRIBUIDORA DE FILMES LTDA,4591.0,04.236.555/0001-98
2012-09-20,POLISSE,FICÇÃO,FRANÇA,E1600180100000,8122.0,79319.21,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-09-14,E A VIDA CONTINUA,FICÇÃO,BRASIL,B1201586400000,370842.0,3880872.74,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-09-14,THE WATCH,FICÇÃO,ESTADOS UNIDOS,E1500228700000,154888.0,1456233.59,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-09-14,RESIDENT EVIL: RETRIBUTION,FICÇÃO,ESTADOS UNIDOS,E1500781800000,1575479.0,19903346.5,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-09-14,TROPICALIA,DOCUMENTÁRIO,BRASIL,B1201600900000,70995.0,793467.49,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-09-14,MY WAY,FICÇÃO,BÉLGICA,E1600185000000,4405.0,41540.0,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2012-09-13,CABRA MARCADO PARA MORRER,DOCUMENTÁRIO,BRASIL,B0500327100000,1115.0,9402.77,MAPA FILMES DO BRASIL LTDA.,647.0,33.139.692/0001-02
2012-09-07,COSMOPOLIS,FICÇÃO,CANADÁ,E1402599600000,46067.0,542649.18,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-09-07,TOTALMENTE INOCENTES,FICÇÃO,BRASIL,B1201593600000,525372.0,5378410.57,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-09-07,THE DINOSAUR PROJECT,FICÇÃO,REINO UNIDO,E1600185100000,67058.0,644451.41,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2012-09-07,ABRAHAM LINCOLN: VAMPIRE HUNTER,FICÇÃO,ESTADOS UNIDOS,E1600178500000,1002855.0,11921384.32,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-09-07,PARANORMAN,ANIMAÇÃO,ESTADOS UNIDOS,E1402503600000,312752.0,4320518.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-09-07,"BOURNE LEGACY, THE",FICÇÃO,ESTADOS UNIDOS,E1402601700000,393408.0,4741651.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-09-07,LE MOINE,FICÇÃO,ESPANHA,E1600187000000,23012.0,240457.65,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-09-07,LES INFIDÈLIS,FICÇÃO,FRANÇA,E1600601500000,32070.0,372164.4,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-09-07,CARA OU COROA,FICÇÃO,BRASIL,B1201586300000,7719.0,83655.05,CIRCUITO CINEARTE LTDA,1083.0,01.425.583/0001-65
2012-09-04,O LIBERDADE,DOCUMENTÁRIO,BRASIL,B1101512800000,527.0,3009.0,RAFAEL GEBER ANDREAZZA - ME,18147.0,03.793.040/0001-26
2012-08-31,THE EXPENDABLES 2,FICÇÃO,ESTADOS UNIDOS,E1500413400000,3166183.0,33115807.0,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-08-31,REBELLION,FICÇÃO,FRANÇA,E1600196700000,2871.0,33455.34,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-08-31,SEEKING A FRIEND FOR THE END OF THE WORLD,FICÇÃO,INDONÉSIA,E1600240600000,62839.0,666214.14,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-08-31,INTOUCHABLES,FICÇÃO,FRANÇA,E1600186800000,1082848.0,14091113.49,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-08-31,UM HOMEM QUALQUER,FICÇÃO,BRASIL,B1001312000000,1093.0,8811.98,PIPA NATIVA PRODUÇÃO CULTURAL LTDA,5467.0,05.933.574/0001-36
2012-08-24,FANAA,FICÇÃO,ÍNDIA,E1600241500000,1355.0,12518.21,BOLLYWOOD FILMES LTDA ME (BAIXADA),20883.0,14.942.798/0001-03
2012-08-24,"IBITIPOCA, DROBA PRA LÁ",DOCUMENTÁRIO,BRASIL,B1201543900000,816.0,5318.76,FREDERICO DA CRUZ MACHADO - ME,11990.0,03.553.092/0001-25
2012-08-24,SILENT HOUSE,FICÇÃO,ESTADOS UNIDOS,E1500424300000,53864.0,514612.6,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-08-24,THE DICTATOR,FICÇÃO,ESTADOS UNIDOS,E1402385700000,623259.0,6507875.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-08-24,UMA LONGA VIAGEM,DOCUMENTÁRIO,BRASIL,B1101467000000,6769.0,63640.26,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2012-08-24,SOBERANO 2 - A HEROICA CONQUISTA DE 2005,DOCUMENTÁRIO,BRASIL,B1201652400000,14174.0,168992.46,G7 INVESTIMENTOS E PARTICIPAÇÕOES LTDA,5341.0,07.139.247/0001-32
2012-08-24,HISTÓRIAS QUE SÓ EXISTEM QUANDO LEMBRADAS,FICÇÃO,BRASIL,B1101414400000,8824.0,81755.73,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2012-08-24,O DIÁRIO DE TATI,FICÇÃO,BRASIL,B1201628500000,206991.0,1788157.7,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-08-24,ROCK OF AGES,FICÇÃO,ESTADOS UNIDOS,E1600179400000,78798.0,867134.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2012-08-24,THE ART OF GETTING BY AKA HOMEWORK,FICÇÃO,ESTADOS UNIDOS,E1600210600000,7517.0,70064.09,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-08-17,LA VIE D'UNE AUTRE,FICÇÃO,BÉLGICA,E1600186000000,32278.0,352439.52,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-08-17,UNE BOUTEILLE A LA MER,FICÇÃO,FRANÇA,E1500841900000,27998.0,373697.95,ESFERA PRODUÇÕES CULTURAIS EIRELI,18039.0,11.579.388/0001-43
2012-08-17,THE OUTBACK,ANIMAÇÃO,ESTADOS UNIDOS,E1600186900000,248959.0,3343569.85,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2012-08-17,LE CHAT DU RABBIN,ANIMAÇÃO,FRANÇA,E1600208000000,14084.0,159571.5,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-08-17,CORAÇÕES SUJOS,FICÇÃO,BRASIL,B1101420100000,42499.0,453881.02,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2012-08-17,ALL THAT I LOVE,FICÇÃO,POLÔNIA,E1500361500000,2088.0,15561.0,FREDERICO DA CRUZ MACHADO - ME,11990.0,03.553.092/0001-25
2012-08-17,CURITIBA ZERO GRAU,FICÇÃO,BRASIL,B1201630700000,19814.0,48539.96,SIRINO E SILVESTRE LTDA-ME,2234.0,00.487.854/0001-44
2012-08-17,360°,FICÇÃO,ÁUSTRIA,E1600187100000,145004.0,1698685.32,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-08-17,TOTAL RECALL,FICÇÃO,CANADÁ,E1402590500000,1149566.0,11678447.75,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-08-17,HOPE SPRINGS,FICÇÃO,ESTADOS UNIDOS,E1402599300000,590803.0,7205690.86,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-08-10,THE LEDGE,FICÇÃO,ESTADOS UNIDOS,E1500491700000,17016.0,185550.33,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-08-10,IT'S WINTER,FICÇÃO,FRANÇA,E1600240500000,2472.0,19757.5,CENTRO DE CULTURA CINEMATOGRÁFICA PROVIDENCE,333.0,01.368.016/0001-14
2012-08-10,MARIGHELLA,DOCUMENTÁRIO,BRASIL,B1201622800000,5509.0,52880.8,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2012-08-10,THE MINISTER,FICÇÃO,FRANÇA,E1600192900000,9132.0,105983.7,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-08-10,CONSTANTINO,DOCUMENTÁRIO,BRASIL,B1201564400000,472.0,2933.5,OUTROS FILMES PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICA EIRELI,14944.0,10.347.990/0001-92
2012-08-10,ANTONIO CONSELHEIRO O TAUMATURGO DOS SERTÕES,FICÇÃO,BRASIL,B1101510400000,1856.0,14074.5,VPC CINEMA VIDEO PRODUÇÕES ARTÍSTICAS E DISTRIBUIDORA DE FILMES LTDA,2273.0,34.366.831/0001-01
2012-08-10,LOL:LAUGHING OUT LOUD,FICÇÃO,ESTADOS UNIDOS,E1500419500000,49035.0,500121.66,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-08-10,À BEIRA DO CAMINHO,FICÇÃO,BRASIL,B1201605900000,159184.0,1485080.77,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-08-03,SOME LIKE IT HOT,FICÇÃO,ESTADOS UNIDOS,E1600185900000,5559.0,51461.119999999995,CINEMARK BRASIL S.A,1843.0,00.779.721/0001-41
2012-08-03,ACT OF VALOR,FICÇÃO,ESTADOS UNIDOS,E1500412600000,20237.0,240428.1,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-08-03,PUZZLED LOVE,FICÇÃO,ESPANHA,E1600178200000,1168.0,11320.45,SERENDIP FILMES LTDA,4626.0,06.911.780/0001-08
2012-08-03,WHAT TO EXPECT WHEN YOU'RE EXPECTING,FICÇÃO,ESTADOS UNIDOS,E1500122500000,451672.0,4869935.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-08-03,VOU RIFAR MEU CORAÇÃO,DOCUMENTÁRIO,BRASIL,B1101526700000,11081.0,92521.82,VITRINE FILMES LTDA,16713.0,11.620.976/0001-83
2012-08-03,31 MINUTOS,FICÇÃO,BRASIL,B1201568300000,59052.0,428958.47,H2O DISTRIBUIDORA DE FILMES LTDA,21541.0,15.372.472/0001-42
2012-08-03,JUNTOS PARA SIEMPRE,FICÇÃO,ARGENTINA,E1500541200000,11499.0,141284.0,ESFERA PRODUÇÕES CULTURAIS EIRELI,18039.0,11.579.388/0001-43
2012-08-03,SVET-AKE,FICÇÃO,FRANÇA,E1402771500000,830.0,9622.0,MOSTRA INTERNACIONAL DE CINEMA LTDA,1797.0,52.009.305/0001-68
2012-08-03,SAGRADO SEGREDO,DOCUMENTÁRIO,BRASIL,B1101495900000,499.0,4723.27,CINEMATOGRÁFICA POLIFILMES LTDA-ME,2550.0,60.469.871/0001-80
2012-08-03,KATY PERRY - PART OF ME,DOCUMENTÁRIO,ESTADOS UNIDOS,E1402579400000,150755.0,2054259.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-08-03,BEL AMI,FICÇÃO,ITÁLIA,E1600179700000,21112.0,229501.97,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-07-27,THE DARK KNIGHT RISES,FICÇÃO,ESTADOS UNIDOS,E1500828600000,5147098.0,55072725.49,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2012-07-27,THIS MUST BE THE PLACE,FICÇÃO,FRANÇA,E1500424200000,33539.0,381142.36,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-07-20,MENOS QUE NADA,FICÇÃO,BRASIL,B1201616800000,1640.0,11253.9,INVÍDEO PRODUÇÕES CINEMATOGRÁFICAS LTDA.,1226.0,90.130.634/0001-51
2012-07-20,CHERNOBYL DIARIES,FICÇÃO,ESTADOS UNIDOS,E1600149700000,256713.0,2638412.52,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-07-20,ATM,FICÇÃO,CANADÁ,E1600195500000,12285.0,124318.11,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2012-07-20,ELLES,FICÇÃO,ALEMANHA,E1600193000000,26165.0,286296.86,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-07-20,BRAVE,ANIMAÇÃO,ESTADOS UNIDOS,E1600179900000,3464618.0,37068415.0,THE WALT DISNEY COMPANY (BRASIL) LTDA.,18398.0,73.042.962/0001-87
2012-07-20,JUSAN-NIN NO SHIKAKU (AKA 13 ASSASSINS),FICÇÃO,JAPÃO,E1600191900000,4943.0,56067.8,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-07-20,THE LADY,FICÇÃO,FRANÇA,E1600240700000,15999.0,179733.52,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-07-13,WELCOME,FICÇÃO,FRANÇA,E1600639700000,20667.0,168941.7,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-07-13,LES BIEN-AIMÉS,FICÇÃO,FRANÇA,E1600212300000,28017.0,297952.52,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-07-13,NA ESTRADA - ON THE ROAD,FICÇÃO,BRASIL,B1201571900000,289507.0,3310019.59,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2012-07-06,HAI SHANG CHUAN QI,DOCUMENTÁRIO,CHINA,E1600180200000,2142.0,13477.0,MOSTRA INTERNACIONAL DE CINEMA LTDA,1797.0,52.009.305/0001-68
2012-07-06,LES PETITS MOUCHOIRS,FICÇÃO,FRANÇA,E1600178000000,10802.0,101101.41,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-07-06,HODEJEGERNE,FICÇÃO,ALEMANHA,E1600180800000,6446.0,69185.26,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-07-06,THE MILL AND THE CROSS,FICÇÃO,SUÉCIA,E1500361300000,3596.0,31735.0,FREDERICO DA CRUZ MACHADO - ME,11990.0,03.553.092/0001-25
2012-07-06,LA GUERRE DES BOUTONS,FICÇÃO,FRANÇA,E1500668800000,21553.0,231201.34,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-07-06,THE AMAZING SPIDER-MAN,FICÇÃO,ESTADOS UNIDOS,E1402589100000,5145696.0,60474243.91,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-07-06,BEAUFORT,FICÇÃO,ISRAEL,E1600181100000,3385.0,36639.93,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2012-06-29,TOKYO KAZOKU,FICÇÃO,JAPÃO,E1500842400000,9929.0,71667.12,ESFERA PRODUÇÕES CULTURAIS EIRELI,18039.0,11.579.388/0001-43
2012-06-29,ICE AGE: CONTINENTAL DRIFT,ANIMAÇÃO,ESTADOS UNIDOS,E1500228600000,8729837.0,94711097.95,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-06-29,L'ENFANT D'EN HAUT,FICÇÃO,FRANÇA,E1500842300000,9125.0,87527.72,ESFERA PRODUÇÕES CULTURAIS EIRELI,18039.0,11.579.388/0001-43
2012-06-23,FAUST,FICÇÃO,RÚSSIA,E1600196600000,35461.0,398945.9,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-06-22,DARK SHADOWS,FICÇÃO,ESTADOS UNIDOS,E1500178200000,940393.0,9889551.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2012-06-22,THE EXTRA MAN,FICÇÃO,ESTADOS UNIDOS,E1600192600000,7698.0,76666.5,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-06-22,"E AÍ, COMEU?",FICÇÃO,BRASIL,B1201586000000,2578599.0,26078324.43,FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.,4904.0,07.616.202/0001-01
2012-06-15,MULHER À TARDE,FICÇÃO,BRASIL,B1201589400000,321.0,1488.5,AFFONSO UCHOA ALONSO RODRIGUES,20515.0,PESSOA FÍSICA
2012-06-15,SALMON FISHING IN THE YEMEN,FICÇÃO,REINO UNIDO,E1600240800000,27177.0,326700.71,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-06-15,FEBRE DO RATO,FICÇÃO,BRASIL,B1201573200000,29873.0,260982.58,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2012-06-15,PROMETHEUS,FICÇÃO,ESTADOS UNIDOS,E1500381700000,1101176.0,14620554.86,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-06-15,LAST NIGHT,FICÇÃO,ESTADOS UNIDOS,E1600196900000,41638.0,494536.15,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-06-15,LA VIEJA DE ATRAS,FICÇÃO,ARGENTINA,E1600598200000,4648.0,40689.0,PANDA FILMES LTDA,941.0,04.980.287/0001-14
2012-06-08,THE VOW,FICÇÃO,ESTADOS UNIDOS,E1600208500000,228295.0,2713449.58,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-06-08,FRIENDS WITH KIDS,FICÇÃO,ESTADOS UNIDOS,E1600583800000,65414.0,768090.83,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-06-08,MADAGASCAR 3: EUROPES'S MOST WANTED,ANIMAÇÃO,ESTADOS UNIDOS,E1600180300000,5270078.0,59154970.7,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-06-08,LA PRIMA COSA BELLA,FICÇÃO,ITÁLIA,E1600181400000,36938.0,371392.12,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-06-08,KABOOM,FICÇÃO,ESTADOS UNIDOS,E1600192200000,1724.0,14434.0,"UNIFILMES DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE FILMES LTDA",17810.0,12.452.477/0001-97
2012-06-07,CARNAGE,FICÇÃO,ALEMANHA,E1500425200000,87142.0,1058298.63,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-06-07,WEEKEND,FICÇÃO,INGLATERRA,E1600181200000,7661.0,84157.3,ALBERTO BITELLI INTERNATIONAL FILMS LTDA,136.0,54.881.404/0001-60
2012-06-01,AM ENDE KOMMEN TOURISTEN,FICÇÃO,ALEMANHA,E1600181000000,12076.0,129635.61,PROVIDENCE DISTRIBUIDORA DE FILMES LTDA - EPP,12443.0,08.656.129/0001-64
2012-06-01,SNOW WHITE AND THE HUNTSMAN,FICÇÃO,ESTADOS UNIDOS,E1402370500000,2518398.0,24999741.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-06-01,VIOLETA FOI PARA O CÉU,FICÇÃO,BRASIL,B1201567200000,37243.0,362595.26,RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.,11868.0,08.346.733/0001-94
2012-05-26,UN ÉTÉ BRÛLANT,FICÇÃO,FRANÇA,E1500307300000,9535.0,101827.97,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-05-25,HASTA LA VISTA,FICÇÃO,FRANÇA,E1500306300000,8844.0,97126.75,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-05-25,LA DÉLICATESSE,FICÇÃO,FRANÇA,E1600196400000,85829.0,964553.68,ANTONIO FERNANDES FILMES LTDA,532.0,02.668.665/0001-01
2012-05-25,MEN IN BLACK 3,FICÇÃO,ESTADOS UNIDOS,E1402590900000,2649531.0,31344359.46,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-05-25,FLOWERS OF WAR,FICÇÃO,CHINA,E1600195600000,55823.0,675884.6,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.,443.0,00.943.231/0001-39
2012-05-18,KISEKI,FICÇÃO,JAPÃO,E1500340800000,15303.0,160796.55,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-05-18,THE RAVEN,FICÇÃO,ESTADOS UNIDOS,E1600209100000,252044.0,2584549.61,SM DISTRIBUIDORA DE FILMES LTDA,11922.0,08.257.054/0001-49
2012-05-18,HOW I SPENT MY SUMMER VACATION,FICÇÃO,ESTADOS UNIDOS,E1500423200000,199622.0,2112808.2,WMIX DISTRIBUIDORA LTDA.,1935.0,03.918.609/0001-32
2012-05-11,THE BEST EXOTIC MARIGOLD HOTEL,FICÇÃO,ESTADOS UNIDOS,E1500057700000,129353.0,1581381.79,FOX FILM DO BRASIL LTDA,256.0,33.110.420/0001-80
2012-05-11,ROMANCE DE FORMAÇÃO,DOCUMENTÁRIO,BRASIL,B1201571600000,1387.0,15015.0,SPECTATEUR-COMÉRCIO E GERENCIAMENTO LTDA (BAIXADA),1132.0,01.216.636/0001-38
2012-05-11,THE PIRATES! BAND OF MISFITS,ANIMAÇÃO,ESTADOS UNIDOS,E1600196200000,472500.0,5511199.54,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
2012-05-11,BATTLESHIP,FICÇÃO,ESTADOS UNIDOS,E1402520400000,837283.0,7871841.0,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA,169.0,27.654.722/0001-16
2012-05-11,MISTERIOS DE LISBOA,FICÇÃO,PORTUGAL,E1600608500000,856.0,4678.5,MOSTRA INTERNACIONAL DE CINEMA LTDA,1797.0,52.009.305/0001-68
2012-05-04,PARALELO 10,DOCUMENTÁRIO,BRASIL,B1201554600000,2210.0,13480.21,DE FELIPPES FILMES E PRODUÇÕES LTDA,7128.0,08.427.088/0001-34
2012-05-04,LUZ NAS TREVAS A VOLTA DO BANDIDO DA LUZ VERMELHA,FICÇÃO,BRASIL,B1001290000000,9489.0,42378.9,MERCURIO PRODUCOES LTDA,1436.0,04.760.800/0001-61
2012-05-04,PARAÍSOS ARTIFICIAIS,FICÇÃO,BRASIL,B1101509000000,402852.0,3963582.33,ZAZEN PRODUÇÕES AUDIOVISUAIS LTDA.,611.0,01.803.185/0001-35
2012-05-04,LOVE & BRUISES,FICÇÃO,CHINA,E1600195400000,4986.0,54106.75,TAG CULTURAL DISTRIBUIDORA DE FILMES LTDA,173.0,03.599.148/0001-82
2012-05-04,THE LUCKY ONE,FICÇÃO,ESTADOS UNIDOS,E1500526700000,202578.0,2065716.0,WARNER BROS. (SOUTH) INC.,265.0,33.015.827/0001-28
2012-05-04,21 JUMP STREET,FICÇÃO,ESTADOS UNIDOS,E1600195900000,196626.0,2431452.75,COLUMBIA TRISTAR FILMES DO BRASIL LTDA,84.0,00.979.601/0001-98
